Berth,Vessel,MC,ML,Location,Number,InEnvelope
Berth 04,180k,MC1,Stern,ND,72,0
Berth 04,180k,MC1,Stern,ND,72,0
Berth 04,180k,MC1,Stern,ND,72,0
Berth 04,180k,MC1,Stern,ND,72,0
Berth 04,180k,MC1,Stern,NR,72,0
Berth 04,180k,MC1,Stern,NR,72,0
Berth 04,180k,MC1,Stern,NR,72,0
Berth 04,180k,MC1,Stern,NR,72,0
Berth 04,180k,MC1,Stern,SR,72,0
Berth 04,180k,MC1,Stern,SR,72,0
Berth 04,180k,MC1,Stern,SR,72,0
Berth 04,180k,MC1,Stern,SR,72,0
Berth 04,180k,MC1,Stern,ND,73,0
Berth 04,180k,MC1,Stern,ND,73,0
Berth 04,180k,MC1,Stern,ND,73,0
Berth 04,180k,MC1,Stern,ND,73,0
Berth 04,180k,MC1,Stern,NR,73,0
Berth 04,180k,MC1,Stern,NR,73,0
Berth 04,180k,MC1,Stern,NR,73,0
Berth 04,180k,MC1,Stern,NR,73,0
Berth 04,180k,MC1,Stern,SR,73,0
Berth 04,180k,MC1,Stern,SR,73,0
Berth 04,180k,MC1,Stern,SR,73,0
Berth 04,180k,MC1,Stern,SR,73,0
Berth 04,180k,MC1,Stern,ND,74,0
Berth 04,180k,MC1,Stern,ND,74,0
Berth 04,180k,MC1,Stern,ND,74,0
Berth 04,180k,MC1,Stern,ND,74,0
Berth 04,180k,MC1,Stern,NR,74,0
Berth 04,180k,MC1,Stern,NR,74,0
Berth 04,180k,MC1,Stern,NR,74,0
Berth 04,180k,MC1,Stern,NR,74,0
Berth 04,180k,MC1,Stern,SR,74,0
Berth 04,180k,MC1,Stern,SR,74,0
Berth 04,180k,MC1,Stern,SR,74,0
Berth 04,180k,MC1,Stern,SR,74,0
Berth 04,180k,MC1,Stern,ND,75,0
Berth 04,180k,MC1,Stern,ND,75,0
Berth 04,180k,MC1,Stern,ND,75,0
Berth 04,180k,MC1,Stern,ND,75,0
Berth 04,180k,MC1,Stern,NR,75,0
Berth 04,180k,MC1,Stern,NR,75,0
Berth 04,180k,MC1,Stern,NR,75,0
Berth 04,180k,MC1,Stern,NR,75,0
Berth 04,180k,MC1,Stern,SR,75,0
Berth 04,180k,MC1,Stern,SR,75,0
Berth 04,180k,MC1,Stern,SR,75,0
Berth 04,180k,MC1,Stern,SR,75,0
Berth 04,210k,MC1,Stern,ND,26,0
Berth 04,210k,MC1,Stern,ND,26,0
Berth 04,210k,MC1,Stern,ND,26,0
Berth 04,210k,MC1,Stern,ND,26,0
Berth 04,210k,MC1,Stern,NR,26,0
Berth 04,210k,MC1,Stern,NR,26,0
Berth 04,210k,MC1,Stern,NR,26,0
Berth 04,210k,MC1,Stern,NR,26,0
Berth 04,210k,MC1,Stern,SR,26,0
Berth 04,210k,MC1,Stern,SR,26,0
Berth 04,210k,MC1,Stern,SR,26,0
Berth 04,210k,MC1,Stern,SR,26,0
Berth 04,210k,MC1,Stern,ND,27,0
Berth 04,210k,MC1,Stern,ND,27,0
Berth 04,210k,MC1,Stern,ND,27,0
Berth 04,210k,MC1,Stern,ND,27,0
Berth 04,210k,MC1,Stern,NR,27,0
Berth 04,210k,MC1,Stern,NR,27,0
Berth 04,210k,MC1,Stern,NR,27,0
Berth 04,210k,MC1,Stern,NR,27,0
Berth 04,210k,MC1,Stern,SR,27,0
Berth 04,210k,MC1,Stern,SR,27,0
Berth 04,210k,MC1,Stern,SR,27,0
Berth 04,210k,MC1,Stern,SR,27,0
Berth 04,210k,MC1,Stern,ND,28,0
Berth 04,210k,MC1,Stern,ND,28,0
Berth 04,210k,MC1,Stern,ND,28,0
Berth 04,210k,MC1,Stern,ND,28,0
Berth 04,210k,MC1,Stern,NR,28,0
Berth 04,210k,MC1,Stern,NR,28,0
Berth 04,210k,MC1,Stern,NR,28,0
Berth 04,210k,MC1,Stern,NR,28,0
Berth 04,210k,MC1,Stern,SR,28,0
Berth 04,210k,MC1,Stern,SR,28,0
Berth 04,210k,MC1,Stern,SR,28,0
Berth 04,210k,MC1,Stern,SR,28,0
Berth 04,210k,MC1,Stern,ND,29,0
Berth 04,210k,MC1,Stern,ND,29,0
Berth 04,210k,MC1,Stern,ND,29,0
Berth 04,210k,MC1,Stern,ND,29,0
Berth 04,210k,MC1,Stern,NR,29,0
Berth 04,210k,MC1,Stern,NR,29,0
Berth 04,210k,MC1,Stern,NR,29,0
Berth 04,210k,MC1,Stern,NR,29,0
Berth 04,210k,MC1,Stern,SR,29,0
Berth 04,210k,MC1,Stern,SR,29,0
Berth 04,210k,MC1,Stern,SR,29,0
Berth 04,210k,MC1,Stern,SR,29,0
Berth 04,210k,MC1,Stern,ND,30,0
Berth 04,210k,MC1,Stern,ND,30,0
Berth 04,210k,MC1,Stern,ND,30,0
Berth 04,210k,MC1,Stern,ND,30,0
Berth 04,210k,MC1,Stern,NR,30,0
Berth 04,210k,MC1,Stern,NR,30,0
Berth 04,210k,MC1,Stern,NR,30,0
Berth 04,210k,MC1,Stern,NR,30,0
Berth 04,210k,MC1,Stern,SR,30,0
Berth 04,210k,MC1,Stern,SR,30,0
Berth 04,210k,MC1,Stern,SR,30,0
Berth 04,210k,MC1,Stern,SR,30,0
Berth 04,210k,MC1,Stern,ND,31,0
Berth 04,210k,MC1,Stern,ND,31,0
Berth 04,210k,MC1,Stern,ND,31,0
Berth 04,210k,MC1,Stern,ND,31,0
Berth 04,210k,MC1,Stern,NR,31,0
Berth 04,210k,MC1,Stern,NR,31,0
Berth 04,210k,MC1,Stern,NR,31,0
Berth 04,210k,MC1,Stern,NR,31,0
Berth 04,210k,MC1,Stern,SR,31,0
Berth 04,210k,MC1,Stern,SR,31,0
Berth 04,210k,MC1,Stern,SR,31,0
Berth 04,210k,MC1,Stern,SR,31,0
Berth 04,210k,MC1,Stern,ND,32,0
Berth 04,210k,MC1,Stern,ND,32,0
Berth 04,210k,MC1,Stern,ND,32,0
Berth 04,210k,MC1,Stern,ND,32,0
Berth 04,210k,MC1,Stern,NR,32,0
Berth 04,210k,MC1,Stern,NR,32,0
Berth 04,210k,MC1,Stern,NR,32,0
Berth 04,210k,MC1,Stern,NR,32,0
Berth 04,210k,MC1,Stern,SR,32,0
Berth 04,210k,MC1,Stern,SR,32,0
Berth 04,210k,MC1,Stern,SR,32,0
Berth 04,210k,MC1,Stern,SR,32,0
Berth 04,210k,MC1,Stern,ND,33,0
Berth 04,210k,MC1,Stern,ND,33,0
Berth 04,210k,MC1,Stern,ND,33,0
Berth 04,210k,MC1,Stern,ND,33,0
Berth 04,210k,MC1,Stern,NR,33,0
Berth 04,210k,MC1,Stern,NR,33,0
Berth 04,210k,MC1,Stern,NR,33,0
Berth 04,210k,MC1,Stern,NR,33,0
Berth 04,210k,MC1,Stern,SR,33,0
Berth 04,210k,MC1,Stern,SR,33,0
Berth 04,210k,MC1,Stern,SR,33,0
Berth 04,210k,MC1,Stern,SR,33,0
Berth 04,210k,MC1,Stern,ND,34,0
Berth 04,210k,MC1,Stern,ND,34,0
Berth 04,210k,MC1,Stern,ND,34,0
Berth 04,210k,MC1,Stern,ND,34,0
Berth 04,210k,MC1,Stern,NR,34,0
Berth 04,210k,MC1,Stern,NR,34,0
Berth 04,210k,MC1,Stern,NR,34,0
Berth 04,210k,MC1,Stern,NR,34,0
Berth 04,210k,MC1,Stern,SR,34,0
Berth 04,210k,MC1,Stern,SR,34,0
Berth 04,210k,MC1,Stern,SR,34,0
Berth 04,210k,MC1,Stern,SR,34,0
Berth 04,210k,MC1,Stern,ND,35,0
Berth 04,210k,MC1,Stern,ND,35,0
Berth 04,210k,MC1,Stern,ND,35,0
Berth 04,210k,MC1,Stern,ND,35,0
Berth 04,210k,MC1,Stern,NR,35,0
Berth 04,210k,MC1,Stern,NR,35,0
Berth 04,210k,MC1,Stern,NR,35,0
Berth 04,210k,MC1,Stern,NR,35,0
Berth 04,210k,MC1,Stern,SR,35,0
Berth 04,210k,MC1,Stern,SR,35,0
Berth 04,210k,MC1,Stern,SR,35,0
Berth 04,210k,MC1,Stern,SR,35,0
Berth 04,210k,MC1,Stern,ND,36,0
Berth 04,210k,MC1,Stern,ND,36,0
Berth 04,210k,MC1,Stern,ND,36,0
Berth 04,210k,MC1,Stern,ND,36,0
Berth 04,210k,MC1,Stern,NR,36,0
Berth 04,210k,MC1,Stern,NR,36,0
Berth 04,210k,MC1,Stern,NR,36,0
Berth 04,210k,MC1,Stern,NR,36,0
Berth 04,210k,MC1,Stern,SR,36,0
Berth 04,210k,MC1,Stern,SR,36,0
Berth 04,210k,MC1,Stern,SR,36,0
Berth 04,210k,MC1,Stern,SR,36,0
Berth 04,210k,MC1,Stern,ND,37,0
Berth 04,210k,MC1,Stern,ND,37,0
Berth 04,210k,MC1,Stern,ND,37,0
Berth 04,210k,MC1,Stern,ND,37,0
Berth 04,210k,MC1,Stern,NR,37,0
Berth 04,210k,MC1,Stern,NR,37,0
Berth 04,210k,MC1,Stern,NR,37,0
Berth 04,210k,MC1,Stern,NR,37,0
Berth 04,210k,MC1,Stern,SR,37,0
Berth 04,210k,MC1,Stern,SR,37,0
Berth 04,210k,MC1,Stern,SR,37,0
Berth 04,210k,MC1,Stern,SR,37,0
Berth 04,210k,MC1,Stern,ND,38,0
Berth 04,210k,MC1,Stern,ND,38,0
Berth 04,210k,MC1,Stern,ND,38,0
Berth 04,210k,MC1,Stern,ND,38,0
Berth 04,210k,MC1,Stern,NR,38,0
Berth 04,210k,MC1,Stern,NR,38,0
Berth 04,210k,MC1,Stern,NR,38,0
Berth 04,210k,MC1,Stern,NR,38,0
Berth 04,210k,MC1,Stern,SR,38,0
Berth 04,210k,MC1,Stern,SR,38,0
Berth 04,210k,MC1,Stern,SR,38,0
Berth 04,210k,MC1,Stern,SR,38,0
Berth 04,210k,MC1,Stern,ND,39,0
Berth 04,210k,MC1,Stern,ND,39,0
Berth 04,210k,MC1,Stern,ND,39,0
Berth 04,210k,MC1,Stern,ND,39,0
Berth 04,210k,MC1,Stern,NR,39,0
Berth 04,210k,MC1,Stern,NR,39,0
Berth 04,210k,MC1,Stern,NR,39,0
Berth 04,210k,MC1,Stern,NR,39,0
Berth 04,210k,MC1,Stern,SR,39,0
Berth 04,210k,MC1,Stern,SR,39,0
Berth 04,210k,MC1,Stern,SR,39,0
Berth 04,210k,MC1,Stern,SR,39,0
Berth 04,210k,MC1,Stern,ND,40,0
Berth 04,210k,MC1,Stern,ND,40,0
Berth 04,210k,MC1,Stern,ND,40,0
Berth 04,210k,MC1,Stern,ND,40,0
Berth 04,210k,MC1,Stern,NR,40,0
Berth 04,210k,MC1,Stern,NR,40,0
Berth 04,210k,MC1,Stern,NR,40,0
Berth 04,210k,MC1,Stern,NR,40,0
Berth 04,210k,MC1,Stern,SR,40,0
Berth 04,210k,MC1,Stern,SR,40,0
Berth 04,210k,MC1,Stern,SR,40,0
Berth 04,210k,MC1,Stern,SR,40,0
Berth 04,210k,MC1,Stern,ND,41,0
Berth 04,210k,MC1,Stern,ND,41,0
Berth 04,210k,MC1,Stern,ND,41,0
Berth 04,210k,MC1,Stern,ND,41,0
Berth 04,210k,MC1,Stern,NR,41,0
Berth 04,210k,MC1,Stern,NR,41,0
Berth 04,210k,MC1,Stern,NR,41,0
Berth 04,210k,MC1,Stern,NR,41,0
Berth 04,210k,MC1,Stern,SR,41,0
Berth 04,210k,MC1,Stern,SR,41,0
Berth 04,210k,MC1,Stern,SR,41,0
Berth 04,210k,MC1,Stern,SR,41,0
Berth 04,210k,MC1,Stern,ND,42,0
Berth 04,210k,MC1,Stern,ND,42,0
Berth 04,210k,MC1,Stern,ND,42,0
Berth 04,210k,MC1,Stern,ND,42,0
Berth 04,210k,MC1,Stern,NR,42,0
Berth 04,210k,MC1,Stern,NR,42,0
Berth 04,210k,MC1,Stern,NR,42,0
Berth 04,210k,MC1,Stern,NR,42,0
Berth 04,210k,MC1,Stern,SR,42,0
Berth 04,210k,MC1,Stern,SR,42,0
Berth 04,210k,MC1,Stern,SR,42,0
Berth 04,210k,MC1,Stern,SR,42,0
Berth 04,210k,MC1,Stern,ND,43,0
Berth 04,210k,MC1,Stern,ND,43,0
Berth 04,210k,MC1,Stern,ND,43,0
Berth 04,210k,MC1,Stern,ND,43,0
Berth 04,210k,MC1,Stern,NR,43,0
Berth 04,210k,MC1,Stern,NR,43,0
Berth 04,210k,MC1,Stern,NR,43,0
Berth 04,210k,MC1,Stern,NR,43,0
Berth 04,210k,MC1,Stern,SR,43,0
Berth 04,210k,MC1,Stern,SR,43,0
Berth 04,210k,MC1,Stern,SR,43,0
Berth 04,210k,MC1,Stern,SR,43,0
Berth 04,210k,MC1,Stern,ND,44,0
Berth 04,210k,MC1,Stern,ND,44,0
Berth 04,210k,MC1,Stern,ND,44,0
Berth 04,210k,MC1,Stern,ND,44,0
Berth 04,210k,MC1,Stern,NR,44,0
Berth 04,210k,MC1,Stern,NR,44,0
Berth 04,210k,MC1,Stern,NR,44,0
Berth 04,210k,MC1,Stern,NR,44,0
Berth 04,210k,MC1,Stern,SR,44,0
Berth 04,210k,MC1,Stern,SR,44,0
Berth 04,210k,MC1,Stern,SR,44,0
Berth 04,210k,MC1,Stern,SR,44,0
Berth 04,210k,MC1,Stern,ND,45,0
Berth 04,210k,MC1,Stern,ND,45,0
Berth 04,210k,MC1,Stern,ND,45,0
Berth 04,210k,MC1,Stern,ND,45,0
Berth 04,210k,MC1,Stern,NR,45,0
Berth 04,210k,MC1,Stern,NR,45,0
Berth 04,210k,MC1,Stern,NR,45,0
Berth 04,210k,MC1,Stern,NR,45,0
Berth 04,210k,MC1,Stern,SR,45,0
Berth 04,210k,MC1,Stern,SR,45,0
Berth 04,210k,MC1,Stern,SR,45,0
Berth 04,210k,MC1,Stern,SR,45,0
Berth 04,210k,MC1,Stern,ND,46,0
Berth 04,210k,MC1,Stern,ND,46,0
Berth 04,210k,MC1,Stern,ND,46,0
Berth 04,210k,MC1,Stern,ND,46,0
Berth 04,210k,MC1,Stern,NR,46,0
Berth 04,210k,MC1,Stern,NR,46,0
Berth 04,210k,MC1,Stern,NR,46,0
Berth 04,210k,MC1,Stern,NR,46,0
Berth 04,210k,MC1,Stern,SR,46,0
Berth 04,210k,MC1,Stern,SR,46,0
Berth 04,210k,MC1,Stern,SR,46,0
Berth 04,210k,MC1,Stern,SR,46,0
Berth 04,210k,MC1,Stern,ND,47,0
Berth 04,210k,MC1,Stern,ND,47,0
Berth 04,210k,MC1,Stern,ND,47,0
Berth 04,210k,MC1,Stern,ND,47,0
Berth 04,210k,MC1,Stern,NR,47,0
Berth 04,210k,MC1,Stern,NR,47,0
Berth 04,210k,MC1,Stern,NR,47,0
Berth 04,210k,MC1,Stern,NR,47,0
Berth 04,210k,MC1,Stern,SR,47,0
Berth 04,210k,MC1,Stern,SR,47,0
Berth 04,210k,MC1,Stern,SR,47,0
Berth 04,210k,MC1,Stern,SR,47,0
Berth 04,210k,MC1,Stern,ND,48,0
Berth 04,210k,MC1,Stern,ND,48,0
Berth 04,210k,MC1,Stern,ND,48,0
Berth 04,210k,MC1,Stern,ND,48,0
Berth 04,210k,MC1,Stern,NR,48,0
Berth 04,210k,MC1,Stern,NR,48,0
Berth 04,210k,MC1,Stern,NR,48,0
Berth 04,210k,MC1,Stern,NR,48,0
Berth 04,210k,MC1,Stern,SR,48,0
Berth 04,210k,MC1,Stern,SR,48,0
Berth 04,210k,MC1,Stern,SR,48,0
Berth 04,210k,MC1,Stern,SR,48,0
Berth 04,210k,MC1,Stern,ND,49,0
Berth 04,210k,MC1,Stern,ND,49,0
Berth 04,210k,MC1,Stern,ND,49,0
Berth 04,210k,MC1,Stern,ND,49,0
Berth 04,210k,MC1,Stern,NR,49,0
Berth 04,210k,MC1,Stern,NR,49,0
Berth 04,210k,MC1,Stern,NR,49,0
Berth 04,210k,MC1,Stern,NR,49,0
Berth 04,210k,MC1,Stern,SR,49,0
Berth 04,210k,MC1,Stern,SR,49,0
Berth 04,210k,MC1,Stern,SR,49,0
Berth 04,210k,MC1,Stern,SR,49,0
Berth 04,210k,MC1,Stern,ND,50,0
